Credit Memo Number,Line Number,Reason Code,Product ID,Quantity,U/M,Unit Price,Amount
1308037,3,701010,130103,11,3PACK,12.42,136.62
1308037,3,701010,220103,6,EACH,11.19,67.14
1308037,4,701010,130104,11,3PACK,13.32,146.52
1308037,4,701010,220104,6,EACH,11.18,67.08
1308037,5,701010,130105,10,3PACK,13.28,132.8
1308037,5,701010,220105,6,EACH,11.51,69.06
1308037,6,701010,130106,11,3PACK,14.67,161.37
1308037,6,701010,220106,6,EACH,12.14,72.84
1308037,7,701010,130107,11,3PACK,15.17,166.87
1308037,7,701010,220107,7,EACH,13.32,93.24
1308037,8,701010,130201,11,3PACK,11.50,126.5
1308037,8,701010,220201,6,EACH,10.10,60.6
1308037,9,701010,130202,11,3PACK,11.76,129.36
1308037,9,701010,220202,6,EACH,10.36,62.16
1308037,10,701010,130203,11,3PACK,13.06,143.66
1308037,10,701010,220203,6,EACH,11.00,66
1308037,11,701010,130204,9,3PACK,12.94,116.46
1308037,11,701010,220204,7,EACH,11.58,81.06
1308037,12,701010,130205,10,3PACK,13.56,135.6
1308037,12,701010,220205,7,EACH,11.90,83.3
1308037,13,701010,130206,11,3PACK,13.72,150.92
1308037,13,701010,220206,7,EACH,12.73,89.11
1308037,14,701010,130207,10,3PACK,15.53,155.3
1308037,14,701010,220207,6,EACH,12.66,75.96
1308037,15,701010,130301,10,3PACK,11.73,117.3
1308037,15,701010,220301,7,EACH,10.07,70.49
1308037,16,701010,130302,10,3PACK,12.12,121.2
1308037,16,701010,220302,6,EACH,10.64,63.84
1308037,17,701010,130303,11,3PACK,12.61,138.71
1308037,17,701010,220303,7,EACH,10.94,76.58
1308037,18,701010,130304,10,3PACK,13.06,130.6
1308037,18,701010,220304,7,EACH,11.63,81.41
1308037,19,701010,130305,10,3PACK,13.80,138
1308037,19,701010,220305,6,EACH,11.93,71.58
1308037,20,701010,130306,10,3PACK,14.85,148.5
1308037,20,701010,220306,7,EACH,12.46,87.22
1308037,21,701010,130307,10,3PACK,15.60,156
1308037,21,701010,220307,6,EACH,12.37,74.22
1308037,22,701010,130501,11,3PACK,11.62,127.82
1308037,22,701010,220401,7,EACH,9.90,69.3
1308037,23,701010,130502,11,3PACK,12.31,135.41
1308037,23,701010,220402,7,EACH,10.68,74.76
1308037,24,701010,130503,9,3PACK,12.68,114.12
1308037,24,701010,220403,7,EACH,10.87,76.09
1308037,25,701010,130504,9,3PACK,12.87,115.83
1308037,25,701010,220404,7,EACH,11.69,81.83
1308037,26,701010,130505,10,3PACK,14.04,140.4
1308037,26,701010,220405,6,EACH,11.99,71.94
1308037,27,701010,130506,10,3PACK,14.49,144.9
1308037,27,701010,220406,7,EACH,12.37,86.59
1308037,28,701010,130507,10,3PACK,14.64,146.4
1308037,28,701010,220407,7,EACH,12.59,88.13
1308037,29,701010,220501,6,EACH,9.85,59.1
1308037,30,701010,220502,6,EACH,10.45,62.7
1308037,31,701010,220503,6,EACH,11.13,66.78
1308037,32,701010,220504,7,EACH,11.37,79.59
1308037,33,701010,220505,6,EACH,12.20,73.2
1308037,34,701010,220506,7,EACH,12.29,86.03
1308037,35,701010,220507,7,EACH,12.42,86.94
1206021,1,701010,150101,19,EACH,11.07,210.33
1206021,1,701010,200101,20,EACH,10.90,218
1206021,2,701010,150102,18,EACH,10.88,195.84
1206021,2,701010,200102,21,EACH,11.89,249.69
1206021,3,701010,150103,18,EACH,12.16,218.88
1206021,3,701010,200103,24,EACH,12.61,302.64
1206021,4,701010,150104,17,EACH,12.71,216.07
1206021,4,701010,200104,20,EACH,12.67,253.4
1206021,5,701010,150105,19,EACH,12.78,242.82
1206021,5,701010,200105,23,EACH,13.25,304.75
1206021,6,701010,150106,19,EACH,12.95,246.05
1206021,6,701010,200106,23,EACH,13.78,316.94
1206021,7,701010,150107,20,EACH,13.72,274.4
1206021,7,701010,200107,23,EACH,13.72,315.56
1206021,8,701010,150301,19,EACH,10.51,199.69
1206021,8,701010,200301,21,EACH,11.32,237.72
1206021,9,701010,150302,17,EACH,11.78,200.26
1206021,9,701010,200302,20,EACH,11.67,233.4
1206021,10,701010,150303,19,EACH,12.13,230.47
1206021,10,701010,200303,20,EACH,11.83,236.6
1206021,11,701010,150304,19,EACH,12.04,228.76
1206021,11,701010,200304,22,EACH,12.62,277.64
1206021,12,701010,150305,17,EACH,12.85,218.45
1206021,12,701010,200305,22,EACH,13.52,297.44
1206021,13,701010,150306,16,EACH,12.77,204.32
1206021,13,701010,200306,22,EACH,12.95,284.9
1206021,14,701010,150307,19,EACH,13.59,258.21
1206021,14,701010,200307,23,EACH,13.23,304.29
1206021,15,701010,150401,18,EACH,11.00,198
1206021,15,701010,200401,22,EACH,11.03,242.66
1206021,16,701010,150402,17,EACH,11.34,192.78
1206021,16,701010,200402,20,EACH,12.28,245.6
1206021,17,701010,150403,18,EACH,11.67,210.06
1206021,17,701010,200403,23,EACH,12.34,283.82
1206021,18,701010,150404,19,EACH,12.59,239.21
1206021,18,701010,200404,21,EACH,12.08,253.68
1206021,19,701010,150405,19,EACH,13.09,248.71
1206021,19,701010,200405,23,EACH,12.45,286.35
1206021,20,701010,150406,19,EACH,13.18,250.42
1206021,20,701010,200406,22,EACH,13.93,306.46
1206021,21,701010,150407,19,EACH,14.58,277.02
1206021,21,701010,200407,22,EACH,14.27,313.94
1206021,22,701010,150501,17,EACH,10.72,182.24
1206021,22,701010,200501,20,EACH,11.48,229.6
1206021,23,701010,150502,17,EACH,11.46,194.82
1206021,23,701010,200502,23,EACH,11.76,270.48
1206021,24,701010,150503,17,EACH,11.94,202.98
1206021,24,701010,200503,20,EACH,12.35,247
1206021,25,701010,150504,17,EACH,12.12,206.04
1206021,25,701010,200504,23,EACH,12.34,283.82
1206021,26,701010,150505,18,EACH,13.22,237.96
1206021,26,701010,200505,24,EACH,13.38,321.12
1206021,27,701010,150506,17,EACH,14.16,240.72
1206021,27,701010,200506,22,EACH,12.67,278.74
1206021,28,701010,150507,19,EACH,14.48,275.12
1206021,28,701010,200507,22,EACH,13.44,295.68
654006,1,701010,110101,18,EACH,8.97,161.46
654006,1,701010,190101,16,3PACK,12.83,205.28
654006,1,701010,200101,11,EACH,11.44,125.84
654006,2,701010,110102,19,EACH,9.32,177.08
654006,2,701010,190102,17,3PACK,13.87,235.79
654006,2,701010,200102,13,EACH,12.35,160.55
654006,3,701010,110103,20,EACH,9.79,195.8
654006,3,701010,190103,16,3PACK,13.70,219.2
654006,3,701010,200103,11,EACH,12.92,142.12
654006,4,701010,110104,18,EACH,10.16,182.88
654006,4,701010,190104,15,3PACK,14.62,219.3
654006,4,701010,200104,12,EACH,13.42,161.04
654006,5,701010,110105,19,EACH,10.40,197.6
654006,5,701010,190105,17,3PACK,15.08,256.36
654006,5,701010,200105,11,EACH,13.59,149.49
654006,6,701010,110106,20,EACH,11.41,228.2
654006,6,701010,190106,16,3PACK,15.75,252
654006,6,701010,200106,11,EACH,14.36,157.96
654006,7,701010,110107,20,EACH,11.05,221
654006,7,701010,190107,15,3PACK,17.57,263.55
654006,7,701010,200107,12,EACH,14.55,174.6
654006,8,701010,110201,20,EACH,8.93,178.6
654006,8,701010,190201,16,3PACK,12.94,207.04
654006,8,701010,200301,11,EACH,11.87,130.57
654006,9,701010,110202,20,EACH,9.53,190.6
654006,9,701010,190202,17,3PACK,13.21,224.57
654006,9,701010,200302,11,EACH,12.48,137.28
654006,10,701010,110203,19,EACH,9.96,189.24
654006,10,701010,190203,15,3PACK,14.56,218.4
654006,10,701010,200303,13,EACH,12.58,163.54
654006,11,701010,110204,19,EACH,10.33,196.27
654006,11,701010,190204,16,3PACK,14.69,235.04
654006,11,701010,200304,11,EACH,13.25,145.75
654006,12,701010,110205,19,EACH,10.75,204.25
654006,12,701010,190205,16,3PACK,15.20,243.2
654006,12,701010,200305,11,EACH,14.61,160.71
654006,13,701010,110206,20,EACH,11.25,225
654006,13,701010,190206,15,3PACK,16.38,245.7
654006,13,701010,200306,12,EACH,13.69,164.28
654006,14,701010,110207,19,EACH,11.66,221.54
654006,14,701010,190207,16,3PACK,17.64,282.24
654006,14,701010,200307,11,EACH,14.12,155.32
654006,15,701010,110301,20,EACH,9.01,180.2
654006,15,701010,190301,15,3PACK,12.88,193.2
654006,15,701010,200401,12,EACH,11.46,137.52
654006,16,701010,110302,18,EACH,9.21,165.78
654006,16,701010,190302,17,3PACK,13.35,226.95
654006,16,701010,200402,11,EACH,12.55,138.05
654006,17,701010,110303,20,EACH,9.90,198
654006,17,701010,190303,15,3PACK,14.53,217.95
654006,17,701010,200403,11,EACH,12.74,140.14
654006,18,701010,110304,20,EACH,10.20,204
654006,18,701010,190304,15,3PACK,15.13,226.95
654006,18,701010,200404,12,EACH,12.99,155.88
654006,19,701010,110305,19,EACH,10.14,192.66
654006,19,701010,190305,14,3PACK,14.81,207.34
654006,19,701010,200405,11,EACH,13.26,145.86
654006,20,701010,110306,20,EACH,10.80,216
654006,20,701010,190306,15,3PACK,15.82,237.3
654006,20,701010,200406,12,EACH,14.75,177
654006,21,701010,110307,19,EACH,11.74,223.06
654006,21,701010,190307,15,3PACK,17.06,255.9
654006,21,701010,200407,12,EACH,15.22,182.64
654006,22,701010,110401,19,EACH,8.73,165.87
654006,22,701010,190501,17,3PACK,13.11,222.87
654006,22,701010,200501,11,EACH,11.92,131.12
654006,23,701010,110402,19,EACH,9.39,178.41
654006,23,701010,190502,16,3PACK,13.66,218.56
654006,23,701010,200502,11,EACH,12.00,132
654006,24,701010,110403,18,EACH,9.64,173.52
654006,24,701010,190503,15,3PACK,13.77,206.55
654006,24,701010,200503,10,EACH,13.00,130
654006,25,701010,110404,20,EACH,9.96,199.2
654006,25,701010,190504,14,3PACK,14.15,198.1
654006,25,701010,200504,11,EACH,13.16,144.76
654006,26,701010,110405,18,EACH,10.93,196.74
654006,26,701010,190505,16,3PACK,15.26,244.16
654006,26,701010,200505,11,EACH,13.89,152.79
654006,27,701010,110406,19,EACH,10.96,208.24
654006,27,701010,190506,15,3PACK,16.14,242.1
654006,27,701010,200506,12,EACH,13.59,163.08
654006,28,701010,110407,22,EACH,11.70,257.4
654006,28,701010,190507,17,3PACK,16.52,280.84
654006,28,701010,200507,12,EACH,14.15,169.8
654006,29,701010,110501,19,EACH,8.85,168.15
654006,30,701010,110502,19,EACH,9.45,179.55
654006,31,701010,110503,21,EACH,10.05,211.05
654006,32,701010,110504,20,EACH,10.11,202.2
654006,33,701010,110505,19,EACH,10.24,194.56
654006,34,701010,110506,18,EACH,10.68,192.24
654006,35,701010,110507,18,EACH,11.98,215.64
1476015,1,701010,200101,11,EACH,10.27,112.97
1476015,2,701010,200102,12,EACH,10.66,127.92
1476015,3,701010,200103,12,EACH,11.14,133.68
1476015,4,701010,200104,12,EACH,11.63,139.56
1476015,5,701010,200105,12,EACH,12.11,145.32
1476015,6,701010,200106,12,EACH,11.92,143.04
1476015,7,701010,200107,11,EACH,12.47,137.17
1476015,8,701010,200201,13,EACH,9.99,129.87
1476015,9,701010,200202,11,EACH,10.74,118.14
1476015,10,701010,200203,11,EACH,10.65,117.15
1476015,11,701010,200204,11,EACH,11.31,124.41
1476015,12,701010,200205,13,EACH,11.83,153.79
1476015,13,701010,200206,12,EACH,11.82,141.84
1476015,14,701010,200207,11,EACH,13.00,143
1476015,15,701010,200301,11,EACH,10.24,112.64
1476015,16,701010,200302,12,EACH,10.74,128.88
1476015,17,701010,200303,12,EACH,11.21,134.52
1476015,18,701010,200304,13,EACH,11.74,152.62
1476015,19,701010,200305,12,EACH,12.27,147.24
1476015,20,701010,200306,11,EACH,12.30,135.3
1476015,21,701010,200307,13,EACH,12.07,156.91
1476015,22,701010,200401,12,EACH,9.90,118.8
1476015,23,701010,200402,11,EACH,10.42,114.62
1476015,24,701010,200403,11,EACH,11.20,123.2
1476015,25,701010,200404,11,EACH,11.45,125.95
1476015,26,701010,200405,12,EACH,11.40,136.8
1476015,27,701010,200406,11,EACH,12.83,141.13
1476015,28,701010,200407,10,EACH,13.47,134.7
1476015,29,701010,200501,11,EACH,10.16,111.76
1476015,30,701010,200502,12,EACH,10.32,123.84
1476015,31,701010,200503,12,EACH,11.10,133.2
1476015,32,701010,200504,12,EACH,11.61,139.32
1476015,33,701010,200505,11,EACH,11.68,128.48
1476015,34,701010,200506,11,EACH,12.30,135.3
1476015,35,701010,200507,11,EACH,12.43,136.73
924031,1,701010,120101,14,EACH,12.12,169.68
924031,1,701010,140101,9,EACH,7.53,67.77
924031,2,701010,120102,13,EACH,12.48,162.24
924031,2,701010,140102,10,EACH,7.90,79
924031,3,701010,120103,15,EACH,12.82,192.3
924031,3,701010,140103,10,EACH,8.48,84.8
924031,4,701010,120104,14,EACH,13.09,183.26
924031,4,701010,140104,10,EACH,8.84,88.4
924031,5,701010,120105,13,EACH,14.11,183.43
924031,5,701010,140105,10,EACH,8.96,89.6
924031,6,701010,120106,15,EACH,14.75,221.25
924031,6,701010,140106,10,EACH,9.31,93.1
924031,7,701010,120107,14,EACH,15.60,218.4
924031,7,701010,140107,9,EACH,9.70,87.3
924031,8,701010,120201,13,EACH,11.68,151.84
924031,8,701010,140201,9,EACH,7.47,67.23
924031,9,701010,120202,14,EACH,12.60,176.4
924031,9,701010,140202,9,EACH,7.98,71.82
924031,10,701010,120203,14,EACH,12.74,178.36
924031,10,701010,140203,9,EACH,8.15,73.35
924031,11,701010,120204,13,EACH,13.78,179.14
924031,11,701010,140204,10,EACH,8.36,83.6
924031,12,701010,120205,14,EACH,14.37,201.18
924031,12,701010,140205,9,EACH,9.22,82.98
924031,13,701010,120206,13,EACH,14.34,186.42
924031,13,701010,140206,9,EACH,9.11,81.99
924031,14,701010,120207,14,EACH,15.43,216.02
924031,14,701010,140207,10,EACH,9.60,96
924031,15,701010,120301,14,EACH,12.06,168.84
924031,15,701010,140301,9,EACH,7.43,66.87
924031,16,701010,120302,15,EACH,12.21,183.15
924031,16,701010,140302,9,EACH,8.06,72.54
924031,17,701010,120303,13,EACH,12.92,167.96
924031,17,701010,140303,10,EACH,8.36,83.6
924031,18,701010,120304,13,EACH,13.60,176.8
924031,18,701010,140304,9,EACH,8.94,80.46
924031,19,701010,120305,14,EACH,13.99,195.86
924031,19,701010,140305,10,EACH,9.10,91
924031,20,701010,120306,13,EACH,14.95,194.35
924031,20,701010,140306,10,EACH,9.50,95
924031,21,701010,120307,14,EACH,14.83,207.62
924031,21,701010,140307,10,EACH,10.19,101.9
924031,22,701010,120401,15,EACH,12.21,183.15
924031,22,701010,140401,9,EACH,7.60,68.4
924031,23,701010,120402,15,EACH,12.73,190.95
924031,23,701010,140402,10,EACH,8.02,80.2
924031,24,701010,120403,13,EACH,13.13,170.69
924031,24,701010,140403,9,EACH,8.30,74.7
924031,25,701010,120404,15,EACH,13.62,204.3
924031,25,701010,140404,10,EACH,8.78,87.8
924031,26,701010,120405,13,EACH,13.56,176.28
924031,26,701010,140405,9,EACH,8.82,79.38
924031,27,701010,120406,13,EACH,15.59,202.67
924031,27,701010,140406,9,EACH,9.76,87.84
924031,28,701010,120407,15,EACH,15.52,232.8
924031,28,701010,140407,10,EACH,9.91,99.1
924031,29,701010,120501,14,EACH,12.16,170.24
924031,29,701010,140501,10,EACH,7.53,75.3
924031,30,701010,120502,15,EACH,12.64,189.6
924031,30,701010,140502,9,EACH,8.09,72.81
924031,31,701010,120503,15,EACH,13.33,199.95
924031,31,701010,140503,9,EACH,8.55,76.95
924031,32,701010,120504,13,EACH,13.36,173.68
924031,32,701010,140504,10,EACH,8.33,83.3
924031,33,701010,120505,14,EACH,14.68,205.52
924031,33,701010,140505,10,EACH,9.18,91.8
924031,34,701010,120506,13,EACH,13.83,179.79
924031,34,701010,140506,10,EACH,9.28,92.8
924031,35,701010,120507,14,EACH,15.95,223.3
924031,35,701010,140507,9,EACH,9.56,86.04
643507,1,701010,150101,18,EACH,10.77,193.86
643507,1,701010,200101,22,EACH,11.09,243.98
643507,1,701010,240101,20,EACH,8.46,169.2
643507,2,701010,150102,20,EACH,11.05,221
643507,2,701010,200102,25,EACH,11.97,299.25
643507,2,701010,240102,20,EACH,8.87,177.4
643507,3,701010,150103,18,EACH,11.93,214.74
643507,3,701010,200103,22,EACH,12.51,275.22
643507,3,701010,240103,21,EACH,9.50,199.5
643507,4,701010,150104,19,EACH,12.81,243.39
643507,4,701010,200104,24,EACH,12.69,304.56
643507,4,701010,240104,21,EACH,9.94,208.74
643507,5,701010,150105,19,EACH,12.93,245.67
643507,5,701010,200105,26,EACH,12.99,337.74
643507,5,701010,240105,19,EACH,10.48,199.12
643507,6,701010,150106,17,EACH,12.69,215.73
643507,6,701010,200106,26,EACH,13.88,360.88
643507,6,701010,240106,20,EACH,10.94,218.8
643507,7,701010,150107,18,EACH,14.00,252
643507,7,701010,200107,22,EACH,13.91,306.02
643507,7,701010,240107,22,EACH,11.17,245.74
643507,8,701010,150301,20,EACH,10.70,214
643507,8,701010,200301,24,EACH,11.14,267.36
643507,8,701010,240201,22,EACH,8.67,190.74
643507,9,701010,150302,18,EACH,11.57,208.26
643507,9,701010,200302,24,EACH,12.06,289.44
643507,9,701010,240202,20,EACH,8.42,168.4
643507,10,701010,150303,17,EACH,12.10,205.7
643507,10,701010,200303,24,EACH,11.74,281.76
643507,10,701010,240203,19,EACH,8.93,169.67
643507,11,701010,150304,18,EACH,12.50,225
643507,11,701010,200304,25,EACH,12.83,320.75
643507,11,701010,240204,20,EACH,9.34,186.8
643507,12,701010,150305,19,EACH,13.51,256.69
643507,12,701010,200305,23,EACH,13.74,316.02
643507,12,701010,240205,21,EACH,10.27,215.67
643507,13,701010,150306,20,EACH,13.15,263
643507,13,701010,200306,25,EACH,13.44,336
643507,13,701010,240206,21,EACH,10.28,215.88
643507,14,701010,150307,18,EACH,13.42,241.56
643507,14,701010,200307,22,EACH,13.34,293.48
643507,14,701010,240207,20,EACH,11.31,226.2
643507,15,701010,150401,18,EACH,10.97,197.46
643507,15,701010,200401,25,EACH,11.04,276
643507,15,701010,240301,19,EACH,8.65,164.35
643507,16,701010,150402,20,EACH,11.63,232.6
643507,16,701010,200402,22,EACH,11.87,261.14
643507,16,701010,240302,18,EACH,8.85,159.3
643507,17,701010,150403,19,EACH,11.97,227.43
643507,17,701010,200403,22,EACH,11.92,262.24
643507,17,701010,240303,21,EACH,9.46,198.66
643507,18,701010,150404,20,EACH,12.65,253
643507,18,701010,200404,24,EACH,12.09,290.16
643507,18,701010,240304,21,EACH,9.52,199.92
643507,19,701010,150405,20,EACH,12.81,256.2
643507,19,701010,200405,24,EACH,12.40,297.6
643507,19,701010,240305,19,EACH,10.62,201.78
643507,20,701010,150406,20,EACH,13.03,260.6
643507,20,701010,200406,25,EACH,14.04,351
643507,20,701010,240306,21,EACH,10.82,227.22
643507,21,701010,150407,19,EACH,14.42,273.98
643507,21,701010,200407,24,EACH,14.80,355.2
643507,21,701010,240307,18,EACH,11.03,198.54
643507,22,701010,150501,17,EACH,10.78,183.26
643507,22,701010,200501,24,EACH,11.04,264.96
643507,22,701010,240401,19,EACH,8.33,158.27
643507,23,701010,150502,20,EACH,11.13,222.6
643507,23,701010,200502,22,EACH,11.79,259.38
643507,23,701010,240402,19,EACH,8.82,167.58
643507,24,701010,150503,20,EACH,12.17,243.4
643507,24,701010,200503,24,EACH,12.26,294.24
643507,24,701010,240403,20,EACH,9.33,186.6
643507,25,701010,150504,18,EACH,12.36,222.48
643507,25,701010,200504,24,EACH,12.24,293.76
643507,25,701010,240404,18,EACH,10.07,181.26
643507,26,701010,150505,19,EACH,13.17,250.23
643507,26,701010,200505,24,EACH,12.92,310.08
643507,26,701010,240405,21,EACH,10.31,216.51
643507,27,701010,150506,17,EACH,14.54,247.18
643507,27,701010,200506,24,EACH,12.76,306.24
643507,27,701010,240406,19,EACH,10.77,204.63
643507,28,701010,150507,20,EACH,14.51,290.2
643507,28,701010,200507,23,EACH,13.53,311.19
643507,28,701010,240407,20,EACH,10.74,214.8
643507,29,701010,240501,22,EACH,8.41,185.02
643507,30,701010,240502,22,EACH,8.97,197.34
643507,31,701010,240503,22,EACH,9.53,209.66
643507,32,701010,240504,21,EACH,9.55,200.55
643507,33,701010,240505,20,EACH,9.79,195.8
643507,34,701010,240506,18,EACH,10.56,190.08
643507,35,701010,240507,21,EACH,11.25,236.25
1054514,1,701010,180101,12,EACH,8.22,98.64
1054514,2,701010,180102,13,EACH,8.67,112.71
1054514,3,701010,180103,14,EACH,8.89,124.46
1054514,4,701010,180104,12,EACH,9.07,108.84
1054514,5,701010,180105,13,EACH,9.98,129.74
1054514,6,701010,180106,12,EACH,9.80,117.6
1054514,7,701010,180107,14,EACH,10.70,149.8
1054514,8,701010,180201,13,EACH,8.20,106.6
1054514,9,701010,180202,13,EACH,8.48,110.24
1054514,10,701010,180203,13,EACH,8.78,114.14
1054514,11,701010,180204,13,EACH,9.56,124.28
1054514,12,701010,180205,12,EACH,9.75,117
1054514,13,701010,180206,14,EACH,10.59,148.26
1054514,14,701010,180207,12,EACH,10.99,131.88
1054514,15,701010,180301,14,EACH,8.22,115.08
1054514,16,701010,180302,13,EACH,8.49,110.37
1054514,17,701010,180303,13,EACH,9.17,119.21
1054514,18,701010,180304,14,EACH,9.34,130.76
1054514,19,701010,180305,13,EACH,9.62,125.06
1054514,20,701010,180306,12,EACH,10.32,123.84
1054514,21,701010,180307,13,EACH,10.03,130.39
1054514,22,701010,180401,13,EACH,8.18,106.34
1054514,23,701010,180402,12,EACH,8.72,104.64
1054514,24,701010,180403,13,EACH,8.80,114.4
1054514,25,701010,180404,15,EACH,9.60,144
1054514,26,701010,180405,13,EACH,9.58,124.54
1054514,27,701010,180406,14,EACH,9.86,138.04
1054514,28,701010,180407,14,EACH,10.33,144.62
1054514,29,701010,180501,14,EACH,8.11,113.54
1054514,30,701010,180502,13,EACH,8.59,111.67
1054514,31,701010,180503,12,EACH,9.02,108.24
1054514,32,701010,180504,12,EACH,9.31,111.72
1054514,33,701010,180505,14,EACH,10.07,140.98
1054514,34,701010,180506,12,EACH,10.05,120.6
1054514,35,701010,180507,13,EACH,10.42,135.46
1422013,1,701010,170101,8,EACH,10.40,83.2
1422013,1,701010,180101,7,EACH,9.77,68.39
1422013,1,701010,210101,8,EACH,4.56,36.48
1422013,2,701010,170102,8,EACH,10.69,85.52
1422013,2,701010,180102,8,EACH,10.43,83.44
1422013,2,701010,210102,7,EACH,4.83,33.81
1422013,3,701010,170103,8,EACH,11.47,91.76
1422013,3,701010,180103,8,EACH,10.64,85.12
1422013,3,701010,210103,7,EACH,4.98,34.86
1422013,4,701010,170104,8,EACH,11.90,95.2
1422013,4,701010,180104,8,EACH,10.83,86.64
1422013,4,701010,210104,8,EACH,5.30,42.4
1422013,5,701010,170105,9,EACH,12.20,109.8
1422013,5,701010,180105,8,EACH,11.99,95.92
1422013,5,701010,210105,7,EACH,5.35,37.45
1422013,6,701010,170106,8,EACH,12.69,101.52
1422013,6,701010,180106,9,EACH,11.63,104.67
1422013,6,701010,210106,7,EACH,5.90,41.3
1422013,7,701010,170107,9,EACH,13.57,122.13
1422013,7,701010,180107,8,EACH,12.81,102.48
1422013,7,701010,210107,7,EACH,5.86,41.02
1422013,8,701010,170201,9,EACH,10.30,92.7
1422013,8,701010,180201,8,EACH,9.86,78.88
1422013,8,701010,210201,8,EACH,4.57,36.56
1422013,9,701010,170202,7,EACH,10.83,75.81
1422013,9,701010,180202,9,EACH,10.30,92.7
1422013,9,701010,210202,8,EACH,4.92,39.36
1422013,10,701010,170203,8,EACH,11.44,91.52
1422013,10,701010,180203,8,EACH,10.47,83.76
1422013,10,701010,210203,8,EACH,5.01,40.08
1422013,11,701010,170204,8,EACH,11.80,94.4
1422013,11,701010,180204,9,EACH,11.37,102.33
1422013,11,701010,210204,7,EACH,5.47,38.29
1422013,12,701010,170205,8,EACH,12.40,99.2
1422013,12,701010,180205,8,EACH,11.58,92.64
1422013,12,701010,210205,7,EACH,5.44,38.08
1422013,13,701010,170206,8,EACH,12.56,100.48
1422013,13,701010,180206,8,EACH,12.69,101.52
1422013,13,701010,210206,7,EACH,5.71,39.97
1422013,14,701010,170207,7,EACH,13.72,96.04
1422013,14,701010,180207,8,EACH,13.26,106.08
1422013,14,701010,210207,8,EACH,5.80,46.4
1422013,15,701010,170301,8,EACH,10.29,82.32
1422013,15,701010,180301,7,EACH,9.90,69.3
1422013,15,701010,210301,8,EACH,4.67,37.36
1422013,16,701010,170302,7,EACH,10.96,76.72
1422013,16,701010,180302,8,EACH,9.95,79.6
1422013,16,701010,210302,8,EACH,4.89,39.12
1422013,17,701010,170303,8,EACH,11.50,92
1422013,17,701010,180303,8,EACH,10.87,86.96
1422013,17,701010,210303,8,EACH,5.04,40.32
1422013,18,701010,170304,8,EACH,12.10,96.8
1422013,18,701010,180304,9,EACH,11.23,101.07
1422013,18,701010,210304,7,EACH,5.50,38.5
1422013,19,701010,170305,9,EACH,12.19,109.71
1422013,19,701010,180305,9,EACH,11.63,104.67
1422013,19,701010,210305,8,EACH,5.52,44.16
1422013,20,701010,170306,8,EACH,13.13,105.04
1422013,20,701010,180306,8,EACH,12.33,98.64
1422013,20,701010,210306,8,EACH,5.56,44.48
1422013,21,701010,170307,9,EACH,14.02,126.18
1422013,21,701010,180307,7,EACH,12.16,85.12
1422013,21,701010,210307,7,EACH,5.66,39.62
1422013,22,701010,170401,8,EACH,10.47,83.76
1422013,22,701010,180401,7,EACH,9.79,68.53
1422013,22,701010,210401,8,EACH,4.57,36.56
1422013,23,701010,170402,8,EACH,11.11,88.88
1422013,23,701010,180402,9,EACH,10.64,95.76
1422013,23,701010,210402,7,EACH,4.76,33.32
1422013,24,701010,170403,7,EACH,11.69,81.83
1422013,24,701010,180403,8,EACH,10.45,83.6
1422013,24,701010,210403,7,EACH,4.90,34.3
1422013,25,701010,170404,8,EACH,12.06,96.48
1422013,25,701010,180404,9,EACH,11.27,101.43
1422013,25,701010,210404,8,EACH,5.19,41.52
1422013,26,701010,170405,7,EACH,11.97,83.79
1422013,26,701010,180405,7,EACH,11.42,79.94
1422013,26,701010,210405,8,EACH,5.48,43.84
1422013,27,701010,170406,8,EACH,12.99,103.92
1422013,27,701010,180406,7,EACH,11.80,82.6
1422013,27,701010,210406,8,EACH,5.55,44.4
1422013,28,701010,170407,8,EACH,13.73,109.84
1422013,28,701010,180407,8,EACH,12.42,99.36
1422013,28,701010,210407,8,EACH,6.05,48.4
1422013,29,701010,180501,9,EACH,9.90,89.1
1422013,29,701010,210501,8,EACH,4.65,37.2
1422013,30,701010,180502,8,EACH,10.40,83.2
1422013,30,701010,210502,8,EACH,4.84,38.72
1422013,31,701010,180503,7,EACH,10.99,76.93
1422013,31,701010,210503,8,EACH,4.91,39.28
1422013,32,701010,180504,8,EACH,11.00,88
1422013,32,701010,210504,7,EACH,5.38,37.66
1422013,33,701010,180505,8,EACH,11.89,95.12
1422013,33,701010,210505,7,EACH,5.22,36.54
1422013,34,701010,180506,8,EACH,11.82,94.56
1422013,34,701010,210506,7,EACH,5.49,38.43
1422013,35,701010,180507,8,EACH,12.40,99.2
1422013,35,701010,210507,7,EACH,6.22,43.54
877508,1,701010,230101,10,EACH,13.79,137.9
877508,2,701010,230102,9,EACH,14.72,132.48
877508,3,701010,230103,9,EACH,15.39,138.51
877508,4,701010,230104,9,EACH,16.17,145.53
877508,5,701010,230105,9,EACH,16.66,149.94
877508,6,701010,230106,9,EACH,17.42,156.78
877508,7,701010,230107,9,EACH,18.10,162.9
877508,8,701010,230201,9,EACH,14.06,126.54
877508,9,701010,230202,10,EACH,14.73,147.3
877508,10,701010,230203,10,EACH,15.27,152.7
877508,11,701010,230204,10,EACH,15.46,154.6
877508,12,701010,230205,10,EACH,16.30,163
