Transaction Date,Warehouse ID,Product ID,Transaction Quantity,Inventory U/M,Transaction Quantity STD UM
1/1/2014,301004,170401,400,EACH,400
12/1/2013,301004,170401,400,EACH,400
11/1/2013,301004,170401,400,EACH,400
10/1/2013,301004,170401,400,EACH,400
9/1/2013,301004,170401,400,EACH,400
8/1/2013,301004,170401,400,EACH,400
7/1/2013,301004,170401,400,EACH,400
6/1/2013,301004,170401,400,EACH,400
5/1/2013,301004,170401,400,EACH,400
4/1/2013,301004,170401,400,EACH,400
3/1/2013,301004,170401,400,EACH,400
1/1/2013,301004,170401,400,EACH,400
11/1/2014,301002,170402,400,EACH,400
10/1/2014,301002,170402,400,EACH,400
9/1/2014,301002,170402,400,EACH,400
7/1/2014,301002,170402,400,EACH,400
6/1/2014,301002,170402,400,EACH,400
5/1/2014,301002,170402,400,EACH,400
4/1/2014,301002,170402,400,EACH,400
2/1/2014,301002,170402,400,EACH,400
12/1/2013,301002,170402,400,EACH,400
11/1/2013,301002,170402,400,EACH,400
9/1/2013,301002,170402,400,EACH,400
7/1/2013,301002,170402,400,EACH,400
6/1/2013,301002,170402,400,EACH,400
4/1/2013,301002,170402,400,EACH,400
3/1/2013,301002,170402,400,EACH,400
1/1/2013,301002,170402,400,EACH,400
11/1/2014,301003,170402,400,EACH,400
10/1/2014,301003,170402,800,EACH,800
9/1/2014,301003,170402,400,EACH,400
8/1/2014,301003,170402,400,EACH,400
7/1/2014,301003,170402,800,EACH,800
6/1/2014,301003,170402,400,EACH,400
5/1/2014,301003,170402,800,EACH,800
4/1/2014,301003,170402,400,EACH,400
3/1/2014,301003,170402,800,EACH,800
2/1/2014,301003,170402,400,EACH,400
1/1/2014,301003,170402,400,EACH,400
12/1/2013,301003,170402,800,EACH,800
11/1/2013,301003,170402,800,EACH,800
10/1/2013,301003,170402,400,EACH,400
9/1/2013,301003,170402,800,EACH,800
7/1/2013,301003,170402,400,EACH,400
6/1/2013,301003,170402,400,EACH,400
5/1/2013,301003,170402,400,EACH,400
4/1/2013,301003,170402,800,EACH,800
3/1/2013,301003,170402,800,EACH,800
2/1/2013,301003,170402,400,EACH,400
1/1/2013,301003,170402,800,EACH,800
11/1/2014,301004,170402,400,EACH,400
10/1/2014,301004,170402,400,EACH,400
9/1/2014,301004,170402,800,EACH,800
8/1/2014,301004,170402,400,EACH,400
7/1/2014,301004,170402,400,EACH,400
6/1/2014,301004,170402,400,EACH,400
5/1/2014,301004,170402,400,EACH,400
4/1/2014,301004,170402,400,EACH,400
3/1/2014,301004,170402,400,EACH,400
2/1/2014,301004,170402,400,EACH,400
1/1/2014,301004,170402,400,EACH,400
12/1/2013,301004,170402,400,EACH,400
11/1/2013,301004,170402,400,EACH,400
10/1/2013,301004,170402,400,EACH,400
9/1/2013,301004,170402,400,EACH,400
8/1/2013,301004,170402,400,EACH,400
7/1/2013,301004,170402,400,EACH,400
6/1/2013,301004,170402,400,EACH,400
5/1/2013,301004,170402,400,EACH,400
4/1/2013,301004,170402,400,EACH,400
3/1/2013,301004,170402,400,EACH,400
1/1/2013,301004,170402,800,EACH,800
11/1/2014,301002,170403,400,EACH,400
10/1/2014,301002,170403,400,EACH,400
8/1/2014,301002,170403,400,EACH,400
7/1/2014,301002,170403,400,EACH,400
6/1/2014,301002,170403,400,EACH,400
5/1/2014,301002,170403,400,EACH,400
3/1/2014,301002,170403,400,EACH,400
2/1/2014,301002,170403,400,EACH,400
12/1/2013,301002,170403,400,EACH,400
11/1/2013,301002,170403,400,EACH,400
9/1/2013,301002,170403,400,EACH,400
7/1/2013,301002,170403,400,EACH,400
5/1/2013,301002,170403,400,EACH,400
4/1/2013,301002,170403,400,EACH,400
3/1/2013,301002,170403,400,EACH,400
1/1/2013,301002,170403,400,EACH,400
11/1/2014,301003,170403,400,EACH,400
10/1/2014,301003,170403,800,EACH,800
9/1/2014,301003,170403,400,EACH,400
8/1/2014,301003,170403,400,EACH,400
7/1/2014,301003,170403,800,EACH,800
6/1/2014,301003,170403,400,EACH,400
5/1/2014,301003,170403,400,EACH,400
4/1/2014,301003,170403,800,EACH,800
3/1/2014,301003,170403,800,EACH,800
2/1/2014,301003,170403,400,EACH,400
1/1/2014,301003,170403,400,EACH,400
12/1/2013,301003,170403,400,EACH,400
11/1/2013,301003,170403,1200,EACH,1200
10/1/2013,301003,170403,400,EACH,400
9/1/2013,301003,170403,800,EACH,800
7/1/2013,301003,170403,400,EACH,400
6/1/2013,301003,170403,400,EACH,400
5/1/2013,301003,170403,400,EACH,400
4/1/2013,301003,170403,800,EACH,800
3/1/2013,301003,170403,800,EACH,800
2/1/2013,301003,170403,400,EACH,400
1/1/2013,301003,170403,800,EACH,800
11/1/2014,301004,170403,400,EACH,400
10/1/2014,301004,170403,400,EACH,400
9/1/2014,301004,170403,400,EACH,400
8/1/2014,301004,170403,800,EACH,800
6/1/2014,301004,170403,400,EACH,400
5/1/2014,301004,170403,800,EACH,800
4/1/2014,301004,170403,400,EACH,400
3/1/2014,301004,170403,400,EACH,400
2/1/2014,301004,170403,400,EACH,400
1/1/2014,301004,170403,400,EACH,400
12/1/2013,301004,170403,400,EACH,400
11/1/2013,301004,170403,400,EACH,400
10/1/2013,301004,170403,400,EACH,400
9/1/2013,301004,170403,400,EACH,400
8/1/2013,301004,170403,400,EACH,400
7/1/2013,301004,170403,400,EACH,400
6/1/2013,301004,170403,400,EACH,400
5/1/2013,301004,170403,400,EACH,400
4/1/2013,301004,170403,400,EACH,400
3/1/2013,301004,170403,400,EACH,400
1/1/2013,301004,170403,400,EACH,400
8/1/2014,301002,170404,400,EACH,400
6/1/2014,301002,170404,400,EACH,400
5/1/2014,301002,170404,400,EACH,400
4/1/2014,301002,170404,400,EACH,400
3/1/2014,301002,170404,400,EACH,400
1/1/2014,301002,170404,400,EACH,400
12/1/2013,301002,170404,400,EACH,400
10/1/2013,301002,170404,400,EACH,400
9/1/2013,301002,170404,400,EACH,400
7/1/2013,301002,170404,400,EACH,400
5/1/2013,301002,170404,400,EACH,400
4/1/2013,301002,170404,400,EACH,400
3/1/2013,301002,170404,400,EACH,400
1/1/2013,301002,170404,400,EACH,400
8/1/2014,301003,170404,400,EACH,400
7/1/2014,301003,170404,400,EACH,400
6/1/2014,301003,170404,400,EACH,400
5/1/2014,301003,170404,800,EACH,800
4/1/2014,301003,170404,800,EACH,800
3/1/2014,301003,170404,400,EACH,400
2/1/2014,301003,170404,400,EACH,400
1/1/2014,301003,170404,800,EACH,800
12/1/2013,301003,170404,400,EACH,400
11/1/2013,301003,170404,800,EACH,800
10/1/2013,301003,170404,800,EACH,800
9/1/2013,301003,170404,400,EACH,400
8/1/2013,301003,170404,400,EACH,400
7/1/2013,301003,170404,400,EACH,400
6/1/2013,301003,170404,400,EACH,400
5/1/2013,301003,170404,400,EACH,400
4/1/2013,301003,170404,800,EACH,800
3/1/2013,301003,170404,400,EACH,400
2/1/2013,301003,170404,400,EACH,400
1/1/2013,301003,170404,800,EACH,800
8/1/2014,301004,170404,400,EACH,400
7/1/2014,301004,170404,400,EACH,400
6/1/2014,301004,170404,400,EACH,400
5/1/2014,301004,170404,800,EACH,800
4/1/2014,301004,170404,400,EACH,400
3/1/2014,301004,170404,400,EACH,400
2/1/2014,301004,170404,400,EACH,400
1/1/2014,301004,170404,400,EACH,400
12/1/2013,301004,170404,400,EACH,400
11/1/2013,301004,170404,400,EACH,400
10/1/2013,301004,170404,400,EACH,400
9/1/2013,301004,170404,400,EACH,400
8/1/2013,301004,170404,400,EACH,400
7/1/2013,301004,170404,400,EACH,400
5/1/2013,301004,170404,800,EACH,800
3/1/2013,301004,170404,800,EACH,800
1/1/2013,301004,170404,400,EACH,400
8/1/2014,301002,170405,400,EACH,400
7/1/2014,301002,170405,400,EACH,400
6/1/2014,301002,170405,400,EACH,400
5/1/2014,301002,170405,400,EACH,400
3/1/2014,301002,170405,400,EACH,400
2/1/2014,301002,170405,400,EACH,400
12/1/2013,301002,170405,400,EACH,400
11/1/2013,301002,170405,400,EACH,400
9/1/2013,301002,170405,400,EACH,400
7/1/2013,301002,170405,400,EACH,400
5/1/2013,301002,170405,400,EACH,400
4/1/2013,301002,170405,400,EACH,400
3/1/2013,301002,170405,400,EACH,400
1/1/2013,301002,170405,400,EACH,400
8/1/2014,301003,170405,400,EACH,400
7/1/2014,301003,170405,800,EACH,800
6/1/2014,301003,170405,400,EACH,400
5/1/2014,301003,170405,800,EACH,800
4/1/2014,301003,170405,400,EACH,400
3/1/2014,301003,170405,800,EACH,800
2/1/2014,301003,170405,400,EACH,400
1/1/2014,301003,170405,400,EACH,400
12/1/2013,301003,170405,800,EACH,800
11/1/2013,301003,170405,800,EACH,800
10/1/2013,301003,170405,400,EACH,400
9/1/2013,301003,170405,800,EACH,800
7/1/2013,301003,170405,400,EACH,400
6/1/2013,301003,170405,400,EACH,400
5/1/2013,301003,170405,400,EACH,400
4/1/2013,301003,170405,800,EACH,800
3/1/2013,301003,170405,800,EACH,800
2/1/2013,301003,170405,400,EACH,400
1/1/2013,301003,170405,800,EACH,800
9/1/2014,301004,170405,400,EACH,400
8/1/2014,301004,170405,400,EACH,400
6/1/2014,301004,170405,400,EACH,400
5/1/2014,301004,170405,800,EACH,800
4/1/2014,301004,170405,400,EACH,400
3/1/2014,301004,170405,400,EACH,400
2/1/2014,301004,170405,400,EACH,400
1/1/2014,301004,170405,400,EACH,400
12/1/2013,301004,170405,400,EACH,400
11/1/2013,301004,170405,400,EACH,400
10/1/2013,301004,170405,400,EACH,400
9/1/2013,301004,170405,400,EACH,400
8/1/2013,301004,170405,400,EACH,400
7/1/2013,301004,170405,400,EACH,400
6/1/2013,301004,170405,400,EACH,400
5/1/2013,301004,170405,400,EACH,400
4/1/2013,301004,170405,400,EACH,400
3/1/2013,301004,170405,400,EACH,400
1/1/2013,301004,170405,400,EACH,400
11/1/2014,301002,170406,400,EACH,400
10/1/2014,301002,170406,400,EACH,400
8/1/2014,301002,170406,400,EACH,400
7/1/2014,301002,170406,400,EACH,400
6/1/2014,301002,170406,400,EACH,400
5/1/2014,301002,170406,400,EACH,400
3/1/2014,301002,170406,400,EACH,400
2/1/2014,301002,170406,400,EACH,400
12/1/2013,301002,170406,400,EACH,400
11/1/2013,301002,170406,400,EACH,400
9/1/2013,301002,170406,400,EACH,400
7/1/2013,301002,170406,400,EACH,400
5/1/2013,301002,170406,400,EACH,400
4/1/2013,301002,170406,400,EACH,400
3/1/2013,301002,170406,400,EACH,400
1/1/2013,301002,170406,400,EACH,400
11/1/2014,301003,170406,400,EACH,400
10/1/2014,301003,170406,800,EACH,800
9/1/2014,301003,170406,400,EACH,400
8/1/2014,301003,170406,400,EACH,400
7/1/2014,301003,170406,800,EACH,800
6/1/2014,301003,170406,400,EACH,400
5/1/2014,301003,170406,400,EACH,400
4/1/2014,301003,170406,800,EACH,800
3/1/2014,301003,170406,800,EACH,800
2/1/2014,301003,170406,400,EACH,400
1/1/2014,301003,170406,400,EACH,400
12/1/2013,301003,170406,400,EACH,400
11/1/2013,301003,170406,1200,EACH,1200
10/1/2013,301003,170406,400,EACH,400
9/1/2013,301003,170406,800,EACH,800
7/1/2013,301003,170406,400,EACH,400
6/1/2013,301003,170406,400,EACH,400
5/1/2013,301003,170406,400,EACH,400
4/1/2013,301003,170406,800,EACH,800
3/1/2013,301003,170406,800,EACH,800
2/1/2013,301003,170406,400,EACH,400
1/1/2013,301003,170406,800,EACH,800
11/1/2014,301004,170406,400,EACH,400
10/1/2014,301004,170406,400,EACH,400
9/1/2014,301004,170406,400,EACH,400
8/1/2014,301004,170406,800,EACH,800
6/1/2014,301004,170406,400,EACH,400
5/1/2014,301004,170406,800,EACH,800
4/1/2014,301004,170406,400,EACH,400
3/1/2014,301004,170406,400,EACH,400
2/1/2014,301004,170406,400,EACH,400
1/1/2014,301004,170406,400,EACH,400
12/1/2013,301004,170406,400,EACH,400
11/1/2013,301004,170406,400,EACH,400
10/1/2013,301004,170406,400,EACH,400
9/1/2013,301004,170406,400,EACH,400
8/1/2013,301004,170406,400,EACH,400
7/1/2013,301004,170406,400,EACH,400
6/1/2013,301004,170406,400,EACH,400
5/1/2013,301004,170406,400,EACH,400
3/1/2013,301004,170406,800,EACH,800
1/1/2013,301004,170406,400,EACH,400
11/1/2014,301002,170407,400,EACH,400
10/1/2014,301002,170407,400,EACH,400
8/1/2014,301002,170407,400,EACH,400
7/1/2014,301002,170407,400,EACH,400
6/1/2014,301002,170407,400,EACH,400
5/1/2014,301002,170407,400,EACH,400
3/1/2014,301002,170407,400,EACH,400
2/1/2014,301002,170407,400,EACH,400
12/1/2013,301002,170407,400,EACH,400
11/1/2013,301002,170407,400,EACH,400
9/1/2013,301002,170407,400,EACH,400
7/1/2013,301002,170407,400,EACH,400
5/1/2013,301002,170407,400,EACH,400
4/1/2013,301002,170407,400,EACH,400
3/1/2013,301002,170407,400,EACH,400
1/1/2013,301002,170407,400,EACH,400
11/1/2014,301003,170407,400,EACH,400
10/1/2014,301003,170407,800,EACH,800
9/1/2014,301003,170407,400,EACH,400
8/1/2014,301003,170407,400,EACH,400
7/1/2014,301003,170407,800,EACH,800
6/1/2014,301003,170407,400,EACH,400
5/1/2014,301003,170407,800,EACH,800
4/1/2014,301003,170407,400,EACH,400
3/1/2014,301003,170407,800,EACH,800
2/1/2014,301003,170407,400,EACH,400
1/1/2014,301003,170407,400,EACH,400
12/1/2013,301003,170407,800,EACH,800
11/1/2013,301003,170407,800,EACH,800
10/1/2013,301003,170407,400,EACH,400
9/1/2013,301003,170407,800,EACH,800
7/1/2013,301003,170407,400,EACH,400
6/1/2013,301003,170407,400,EACH,400
5/1/2013,301003,170407,400,EACH,400
4/1/2013,301003,170407,800,EACH,800
3/1/2013,301003,170407,800,EACH,800
2/1/2013,301003,170407,400,EACH,400
1/1/2013,301003,170407,800,EACH,800
11/1/2014,301004,170407,400,EACH,400
10/1/2014,301004,170407,400,EACH,400
9/1/2014,301004,170407,400,EACH,400
8/1/2014,301004,170407,800,EACH,800
6/1/2014,301004,170407,400,EACH,400
5/1/2014,301004,170407,800,EACH,800
4/1/2014,301004,170407,400,EACH,400
3/1/2014,301004,170407,400,EACH,400
2/1/2014,301004,170407,400,EACH,400
1/1/2014,301004,170407,400,EACH,400
12/1/2013,301004,170407,400,EACH,400
11/1/2013,301004,170407,400,EACH,400
10/1/2013,301004,170407,400,EACH,400
9/1/2013,301004,170407,400,EACH,400
8/1/2013,301004,170407,400,EACH,400
7/1/2013,301004,170407,400,EACH,400
6/1/2013,301004,170407,400,EACH,400
5/1/2013,301004,170407,400,EACH,400
4/1/2013,301004,170407,400,EACH,400
3/1/2013,301004,170407,400,EACH,400
1/1/2013,301004,170407,400,EACH,400
4/1/2013,301002,170501,400,EACH,400
2/1/2013,301002,170501,400,EACH,400
1/1/2013,301002,170501,400,EACH,400
4/1/2013,301003,170501,800,EACH,800
3/1/2013,301003,170501,800,EACH,800
2/1/2013,301003,170501,400,EACH,400
1/1/2013,301003,170501,800,EACH,800
3/1/2013,301004,170501,400,EACH,400
2/1/2013,301004,170501,400,EACH,400
1/1/2013,301004,170501,400,EACH,400
4/1/2013,301002,170502,400,EACH,400
2/1/2013,301002,170502,400,EACH,400
1/1/2013,301002,170502,400,EACH,400
4/1/2013,301003,170502,800,EACH,800
3/1/2013,301003,170502,800,EACH,800
2/1/2013,301003,170502,400,EACH,400
1/1/2013,301003,170502,800,EACH,800
3/1/2013,301004,170502,400,EACH,400
2/1/2013,301004,170502,400,EACH,400
1/1/2013,301004,170502,400,EACH,400
4/1/2013,301002,170503,400,EACH,400
2/1/2013,301002,170503,400,EACH,400
1/1/2013,301002,170503,400,EACH,400
4/1/2013,301003,170503,800,EACH,800
3/1/2013,301003,170503,800,EACH,800
2/1/2013,301003,170503,400,EACH,400
1/1/2013,301003,170503,800,EACH,800
3/1/2013,301004,170503,400,EACH,400
2/1/2013,301004,170503,400,EACH,400
1/1/2013,301004,170503,400,EACH,400
4/1/2013,301002,170504,400,EACH,400
3/1/2013,301002,170504,400,EACH,400
1/1/2013,301002,170504,400,EACH,400
4/1/2013,301003,170504,400,EACH,400
3/1/2013,301003,170504,800,EACH,800
2/1/2013,301003,170504,400,EACH,400
1/1/2013,301003,170504,800,EACH,800
4/1/2013,301004,170504,400,EACH,400
3/1/2013,301004,170504,400,EACH,400
1/1/2013,301004,170504,400,EACH,400
4/1/2013,301002,170505,400,EACH,400
3/1/2013,301002,170505,400,EACH,400
1/1/2013,301002,170505,400,EACH,400
4/1/2013,301003,170505,400,EACH,400
3/1/2013,301003,170505,800,EACH,800
2/1/2013,301003,170505,400,EACH,400
1/1/2013,301003,170505,800,EACH,800
4/1/2013,301004,170505,400,EACH,400
3/1/2013,301004,170505,400,EACH,400
1/1/2013,301004,170505,400,EACH,400
4/1/2013,301002,170506,400,EACH,400
2/1/2013,301002,170506,400,EACH,400
1/1/2013,301002,170506,400,EACH,400
4/1/2013,301003,170506,800,EACH,800
3/1/2013,301003,170506,800,EACH,800
2/1/2013,301003,170506,400,EACH,400
1/1/2013,301003,170506,800,EACH,800
3/1/2013,301004,170506,400,EACH,400
2/1/2013,301004,170506,400,EACH,400
1/1/2013,301004,170506,400,EACH,400
4/1/2013,301002,170507,400,EACH,400
2/1/2013,301002,170507,400,EACH,400
1/1/2013,301002,170507,400,EACH,400
4/1/2013,301003,170507,800,EACH,800
3/1/2013,301003,170507,800,EACH,800
2/1/2013,301003,170507,400,EACH,400
1/1/2013,301003,170507,800,EACH,800
3/1/2013,301004,170507,400,EACH,400
2/1/2013,301004,170507,400,EACH,400
1/1/2013,301004,170507,400,EACH,400
10/1/2014,301002,180101,500,EACH,500
8/1/2014,301002,180101,500,EACH,500
6/1/2014,301002,180101,500,EACH,500
4/1/2014,301002,180101,500,EACH,500
3/1/2014,301002,180101,500,EACH,500
1/1/2014,301002,180101,500,EACH,500
10/1/2013,301002,180101,500,EACH,500
8/1/2013,301002,180101,500,EACH,500
5/1/2013,301002,180101,500,EACH,500
4/1/2013,301002,180101,500,EACH,500
2/1/2013,301002,180101,500,EACH,500
10/1/2014,301003,180101,500,EACH,500
9/1/2014,301003,180101,500,EACH,500
8/1/2014,301003,180101,500,EACH,500
7/1/2014,301003,180101,500,EACH,500
6/1/2014,301003,180101,500,EACH,500
5/1/2014,301003,180101,500,EACH,500
4/1/2014,301003,180101,500,EACH,500
3/1/2014,301003,180101,1000,EACH,1000
2/1/2014,301003,180101,500,EACH,500
1/1/2014,301003,180101,1000,EACH,1000
11/1/2013,301003,180101,500,EACH,500
10/1/2013,301003,180101,500,EACH,500
9/1/2013,301003,180101,500,EACH,500
8/1/2013,301003,180101,500,EACH,500
7/1/2013,301003,180101,500,EACH,500
6/1/2013,301003,180101,500,EACH,500
5/1/2013,301003,180101,500,EACH,500
4/1/2013,301003,180101,500,EACH,500
3/1/2013,301003,180101,500,EACH,500
2/1/2013,301003,180101,1000,EACH,1000
1/1/2013,301003,180101,500,EACH,500
10/1/2014,301004,180101,500,EACH,500
9/1/2014,301004,180101,500,EACH,500
8/1/2014,301004,180101,500,EACH,500
7/1/2014,301004,180101,500,EACH,500
5/1/2014,301004,180101,500,EACH,500
4/1/2014,301004,180101,1000,EACH,1000
3/1/2014,301004,180101,500,EACH,500
1/1/2014,301004,180101,500,EACH,500
12/1/2013,301004,180101,500,EACH,500
11/1/2013,301004,180101,500,EACH,500
9/1/2013,301004,180101,500,EACH,500
8/1/2013,301004,180101,500,EACH,500
6/1/2013,301004,180101,500,EACH,500
5/1/2013,301004,180101,500,EACH,500
3/1/2013,301004,180101,500,EACH,500
2/1/2013,301004,180101,500,EACH,500
10/1/2014,301002,180102,500,EACH,500
8/1/2014,301002,180102,500,EACH,500
6/1/2014,301002,180102,500,EACH,500
4/1/2014,301002,180102,500,EACH,500
3/1/2014,301002,180102,500,EACH,500
1/1/2014,301002,180102,500,EACH,500
10/1/2013,301002,180102,500,EACH,500
8/1/2013,301002,180102,500,EACH,500
6/1/2013,301002,180102,500,EACH,500
4/1/2013,301002,180102,500,EACH,500
2/1/2013,301002,180102,500,EACH,500
11/1/2014,301003,180102,500,EACH,500
10/1/2014,301003,180102,500,EACH,500
8/1/2014,301003,180102,500,EACH,500
7/1/2014,301003,180102,500,EACH,500
6/1/2014,301003,180102,500,EACH,500
5/1/2014,301003,180102,500,EACH,500
4/1/2014,301003,180102,500,EACH,500
3/1/2014,301003,180102,1000,EACH,1000
2/1/2014,301003,180102,500,EACH,500
1/1/2014,301003,180102,1000,EACH,1000
12/1/2013,301003,180102,500,EACH,500
11/1/2013,301003,180102,500,EACH,500
9/1/2013,301003,180102,500,EACH,500
8/1/2013,301003,180102,500,EACH,500
7/1/2013,301003,180102,500,EACH,500
6/1/2013,301003,180102,500,EACH,500
5/1/2013,301003,180102,500,EACH,500
4/1/2013,301003,180102,1000,EACH,1000
3/1/2013,301003,180102,500,EACH,500
2/1/2013,301003,180102,500,EACH,500
1/1/2013,301003,180102,1000,EACH,1000
10/1/2014,301004,180102,500,EACH,500
9/1/2014,301004,180102,500,EACH,500
8/1/2014,301004,180102,500,EACH,500
7/1/2014,301004,180102,500,EACH,500
6/1/2014,301004,180102,500,EACH,500
5/1/2014,301004,180102,500,EACH,500
4/1/2014,301004,180102,500,EACH,500
3/1/2014,301004,180102,500,EACH,500
1/1/2014,301004,180102,500,EACH,500
12/1/2013,301004,180102,500,EACH,500
11/1/2013,301004,180102,500,EACH,500
9/1/2013,301004,180102,500,EACH,500
8/1/2013,301004,180102,500,EACH,500
7/1/2013,301004,180102,500,EACH,500
5/1/2013,301004,180102,500,EACH,500
3/1/2013,301004,180102,500,EACH,500
2/1/2013,301004,180102,500,EACH,500
1/1/2013,301004,180102,500,EACH,500
10/1/2014,301002,180103,500,EACH,500
8/1/2014,301002,180103,500,EACH,500
6/1/2014,301002,180103,500,EACH,500
4/1/2014,301002,180103,500,EACH,500
3/1/2014,301002,180103,500,EACH,500
1/1/2014,301002,180103,500,EACH,500
10/1/2013,301002,180103,500,EACH,500
8/1/2013,301002,180103,500,EACH,500
6/1/2013,301002,180103,500,EACH,500
4/1/2013,301002,180103,500,EACH,500
2/1/2013,301002,180103,500,EACH,500
11/1/2014,301003,180103,500,EACH,500
10/1/2014,301003,180103,500,EACH,500
8/1/2014,301003,180103,500,EACH,500
7/1/2014,301003,180103,500,EACH,500
6/1/2014,301003,180103,500,EACH,500
5/1/2014,301003,180103,500,EACH,500
4/1/2014,301003,180103,500,EACH,500
3/1/2014,301003,180103,1000,EACH,1000
2/1/2014,301003,180103,500,EACH,500
1/1/2014,301003,180103,1000,EACH,1000
12/1/2013,301003,180103,500,EACH,500
11/1/2013,301003,180103,500,EACH,500
10/1/2013,301003,180103,500,EACH,500
8/1/2013,301003,180103,500,EACH,500
7/1/2013,301003,180103,500,EACH,500
6/1/2013,301003,180103,500,EACH,500
5/1/2013,301003,180103,500,EACH,500
4/1/2013,301003,180103,1000,EACH,1000
3/1/2013,301003,180103,500,EACH,500
2/1/2013,301003,180103,500,EACH,500
1/1/2013,301003,180103,1000,EACH,1000
10/1/2014,301004,180103,500,EACH,500
9/1/2014,301004,180103,500,EACH,500
8/1/2014,301004,180103,500,EACH,500
7/1/2014,301004,180103,500,EACH,500
6/1/2014,301004,180103,500,EACH,500
5/1/2014,301004,180103,500,EACH,500
4/1/2014,301004,180103,500,EACH,500
3/1/2014,301004,180103,500,EACH,500
1/1/2014,301004,180103,500,EACH,500
12/1/2013,301004,180103,500,EACH,500
11/1/2013,301004,180103,500,EACH,500
9/1/2013,301004,180103,500,EACH,500
8/1/2013,301004,180103,500,EACH,500
7/1/2013,301004,180103,500,EACH,500
5/1/2013,301004,180103,500,EACH,500
3/1/2013,301004,180103,500,EACH,500
2/1/2013,301004,180103,500,EACH,500
1/1/2013,301004,180103,500,EACH,500
8/1/2014,301002,180104,500,EACH,500
5/1/2014,301002,180104,500,EACH,500
4/1/2014,301002,180104,500,EACH,500
2/1/2014,301002,180104,500,EACH,500
12/1/2013,301002,180104,500,EACH,500
9/1/2013,301002,180104,500,EACH,500
7/1/2013,301002,180104,500,EACH,500
4/1/2013,301002,180104,500,EACH,500
3/1/2013,301002,180104,500,EACH,500
1/1/2013,301002,180104,500,EACH,500
7/1/2014,301003,180104,500,EACH,500
6/1/2014,301003,180104,500,EACH,500
5/1/2014,301003,180104,500,EACH,500
4/1/2014,301003,180104,500,EACH,500
3/1/2014,301003,180104,1000,EACH,1000
2/1/2014,301003,180104,500,EACH,500
1/1/2014,301003,180104,1000,EACH,1000
11/1/2013,301003,180104,1000,EACH,1000
9/1/2013,301003,180104,500,EACH,500
8/1/2013,301003,180104,500,EACH,500
7/1/2013,301003,180104,500,EACH,500
6/1/2013,301003,180104,500,EACH,500
5/1/2013,301003,180104,500,EACH,500
4/1/2013,301003,180104,1000,EACH,1000
3/1/2013,301003,180104,500,EACH,500
2/1/2013,301003,180104,500,EACH,500
1/1/2013,301003,180104,1000,EACH,1000
8/1/2014,301004,180104,500,EACH,500
7/1/2014,301004,180104,500,EACH,500
5/1/2014,301004,180104,500,EACH,500
4/1/2014,301004,180104,1000,EACH,1000
3/1/2014,301004,180104,500,EACH,500
1/1/2014,301004,180104,500,EACH,500
12/1/2013,301004,180104,500,EACH,500
11/1/2013,301004,180104,500,EACH,500
9/1/2013,301004,180104,500,EACH,500
8/1/2013,301004,180104,500,EACH,500
7/1/2013,301004,180104,500,EACH,500
5/1/2013,301004,180104,500,EACH,500
3/1/2013,301004,180104,500,EACH,500
2/1/2013,301004,180104,500,EACH,500
8/1/2014,301002,180105,500,EACH,500
5/1/2014,301002,180105,500,EACH,500
4/1/2014,301002,180105,500,EACH,500
2/1/2014,301002,180105,500,EACH,500
12/1/2013,301002,180105,500,EACH,500
9/1/2013,301002,180105,500,EACH,500
7/1/2013,301002,180105,500,EACH,500
4/1/2013,301002,180105,500,EACH,500
3/1/2013,301002,180105,500,EACH,500
1/1/2013,301002,180105,500,EACH,500
6/1/2014,301003,180105,1000,EACH,1000
5/1/2014,301003,180105,500,EACH,500
4/1/2014,301003,180105,500,EACH,500
3/1/2014,301003,180105,1000,EACH,1000
2/1/2014,301003,180105,500,EACH,500
1/1/2014,301003,180105,1000,EACH,1000
11/1/2013,301003,180105,500,EACH,500
10/1/2013,301003,180105,500,EACH,500
9/1/2013,301003,180105,500,EACH,500
8/1/2013,301003,180105,500,EACH,500
7/1/2013,301003,180105,500,EACH,500
6/1/2013,301003,180105,500,EACH,500
5/1/2013,301003,180105,500,EACH,500
4/1/2013,301003,180105,500,EACH,500
3/1/2013,301003,180105,500,EACH,500
2/1/2013,301003,180105,1000,EACH,1000
1/1/2013,301003,180105,500,EACH,500
7/1/2014,301004,180105,500,EACH,500
6/1/2014,301004,180105,500,EACH,500
5/1/2014,301004,180105,500,EACH,500
4/1/2014,301004,180105,500,EACH,500
3/1/2014,301004,180105,1000,EACH,1000
1/1/2014,301004,180105,500,EACH,500
12/1/2013,301004,180105,500,EACH,500
10/1/2013,301004,180105,500,EACH,500
9/1/2013,301004,180105,500,EACH,500
8/1/2013,301004,180105,500,EACH,500
6/1/2013,301004,180105,500,EACH,500
5/1/2013,301004,180105,500,EACH,500
3/1/2013,301004,180105,500,EACH,500
1/1/2013,301004,180105,500,EACH,500
10/1/2014,301002,180106,500,EACH,500
8/1/2014,301002,180106,500,EACH,500
6/1/2014,301002,180106,500,EACH,500
4/1/2014,301002,180106,500,EACH,500
3/1/2014,301002,180106,500,EACH,500
1/1/2014,301002,180106,500,EACH,500
10/1/2013,301002,180106,500,EACH,500
8/1/2013,301002,180106,500,EACH,500
5/1/2013,301002,180106,500,EACH,500
4/1/2013,301002,180106,500,EACH,500
