Date,Warehouse ID,Product ID,On Hand Quantity,Inventory U/M,On Hand Quantity STD UM
10/31/2013,301003,160306,1056,2PACK,2112
9/30/2013,301003,160306,1024,2PACK,2048
8/31/2013,301003,160306,1477,2PACK,2954
7/31/2013,301003,160306,1359,2PACK,2718
6/30/2013,301003,160306,1318,2PACK,2636
5/31/2013,301003,160306,1229,2PACK,2458
4/30/2013,301003,160306,1348,2PACK,2696
3/31/2013,301003,160306,1353,2PACK,2706
2/28/2013,301003,160306,1269,2PACK,2538
1/31/2013,301003,160306,1123,2PACK,2246
12/31/2012,301003,160306,1131,2PACK,2262
11/30/2014,301004,160306,665,2PACK,1330
10/31/2014,301004,160306,891,2PACK,1782
9/30/2014,301004,160306,656,2PACK,1312
8/31/2014,301004,160306,905,2PACK,1810
7/31/2014,301004,160306,700,2PACK,1400
6/30/2014,301004,160306,602,2PACK,1204
5/31/2014,301004,160306,795,2PACK,1590
4/30/2014,301004,160306,743,2PACK,1486
3/31/2014,301004,160306,694,2PACK,1388
2/28/2014,301004,160306,745,2PACK,1490
1/31/2014,301004,160306,865,2PACK,1730
12/31/2013,301004,160306,963,2PACK,1926
11/30/2013,301004,160306,784,2PACK,1568
10/31/2013,301004,160306,679,2PACK,1358
9/30/2013,301004,160306,1054,2PACK,2108
8/31/2013,301004,160306,925,2PACK,1850
7/31/2013,301004,160306,907,2PACK,1814
6/30/2013,301004,160306,709,2PACK,1418
5/31/2013,301004,160306,1044,2PACK,2088
4/30/2013,301004,160306,952,2PACK,1904
3/31/2013,301004,160306,655,2PACK,1310
2/28/2013,301004,160306,588,2PACK,1176
1/31/2013,301004,160306,893,2PACK,1786
12/31/2012,301004,160306,913,2PACK,1826
11/30/2014,301002,160307,387,2PACK,774
10/31/2014,301002,160307,576,2PACK,1152
9/30/2014,301002,160307,211,2PACK,422
8/31/2014,301002,160307,461,2PACK,922
7/31/2014,301002,160307,135,2PACK,270
6/30/2014,301002,160307,380,2PACK,760
5/31/2014,301002,160307,235,2PACK,470
4/30/2014,301002,160307,403,2PACK,806
3/31/2014,301002,160307,429,2PACK,858
2/28/2014,301002,160307,213,2PACK,426
1/31/2014,301002,160307,425,2PACK,850
12/31/2013,301002,160307,259,2PACK,518
11/30/2013,301002,160307,77,2PACK,154
10/31/2013,301002,160307,335,2PACK,670
9/30/2013,301002,160307,97,2PACK,194
8/31/2013,301002,160307,212,2PACK,424
7/31/2013,301002,160307,354,2PACK,708
6/30/2013,301002,160307,173,2PACK,346
5/31/2013,301002,160307,382,2PACK,764
4/30/2013,301002,160307,304,2PACK,608
3/31/2013,301002,160307,525,2PACK,1050
2/28/2013,301002,160307,101,2PACK,202
1/31/2013,301002,160307,384,2PACK,768
12/31/2012,301002,160307,536,2PACK,1072
11/30/2014,301003,160307,829,2PACK,1658
10/31/2014,301003,160307,845,2PACK,1690
9/30/2014,301003,160307,862,2PACK,1724
8/31/2014,301003,160307,1231,2PACK,2462
7/31/2014,301003,160307,1156,2PACK,2312
6/30/2014,301003,160307,1023,2PACK,2046
5/31/2014,301003,160307,1150,2PACK,2300
4/30/2014,301003,160307,1193,2PACK,2386
3/31/2014,301003,160307,914,2PACK,1828
2/28/2014,301003,160307,1011,2PACK,2022
1/31/2014,301003,160307,1095,2PACK,2190
12/31/2013,301003,160307,975,2PACK,1950
11/30/2013,301003,160307,966,2PACK,1932
10/31/2013,301003,160307,926,2PACK,1852
9/30/2013,301003,160307,895,2PACK,1790
8/31/2013,301003,160307,847,2PACK,1694
7/31/2013,301003,160307,1228,2PACK,2456
6/30/2013,301003,160307,1188,2PACK,2376
5/31/2013,301003,160307,1097,2PACK,2194
4/30/2013,301003,160307,1214,2PACK,2428
3/31/2013,301003,160307,1220,2PACK,2440
2/28/2013,301003,160307,1135,2PACK,2270
1/31/2013,301003,160307,991,2PACK,1982
12/31/2012,301003,160307,996,2PACK,1992
11/30/2014,301004,160307,579,2PACK,1158
10/31/2014,301004,160307,804,2PACK,1608
9/30/2014,301004,160307,572,2PACK,1144
8/31/2014,301004,160307,821,2PACK,1642
7/31/2014,301004,160307,616,2PACK,1232
6/30/2014,301004,160307,518,2PACK,1036
5/31/2014,301004,160307,711,2PACK,1422
4/30/2014,301004,160307,659,2PACK,1318
3/31/2014,301004,160307,610,2PACK,1220
2/28/2014,301004,160307,659,2PACK,1318
1/31/2014,301004,160307,782,2PACK,1564
12/31/2013,301004,160307,880,2PACK,1760
11/30/2013,301004,160307,702,2PACK,1404
10/31/2013,301004,160307,598,2PACK,1196
9/30/2013,301004,160307,473,2PACK,946
8/31/2013,301004,160307,843,2PACK,1686
7/31/2013,301004,160307,825,2PACK,1650
6/30/2013,301004,160307,630,2PACK,1260
5/31/2013,301004,160307,465,2PACK,930
4/30/2013,301004,160307,873,2PACK,1746
3/31/2013,301004,160307,577,2PACK,1154
2/28/2013,301004,160307,510,2PACK,1020
1/31/2013,301004,160307,815,2PACK,1630
12/31/2012,301004,160307,834,2PACK,1668
11/30/2014,301002,160401,387,2PACK,774
10/31/2014,301002,160401,575,2PACK,1150
9/30/2014,301002,160401,210,2PACK,420
8/31/2014,301002,160401,461,2PACK,922
7/31/2014,301002,160401,135,2PACK,270
6/30/2014,301002,160401,380,2PACK,760
5/31/2014,301002,160401,236,2PACK,472
4/30/2014,301002,160401,404,2PACK,808
3/31/2014,301002,160401,432,2PACK,864
2/28/2014,301002,160401,216,2PACK,432
1/31/2014,301002,160401,425,2PACK,850
12/31/2013,301002,160401,257,2PACK,514
11/30/2013,301002,160401,575,2PACK,1150
10/31/2013,301002,160401,334,2PACK,668
9/30/2013,301002,160401,96,2PACK,192
8/31/2013,301002,160401,213,2PACK,426
7/31/2013,301002,160401,354,2PACK,708
6/30/2013,301002,160401,173,2PACK,346
5/31/2013,301002,160401,379,2PACK,758
4/30/2013,301002,160401,297,2PACK,594
3/31/2013,301002,160401,518,2PACK,1036
2/28/2013,301002,160401,96,2PACK,192
1/31/2013,301002,160401,377,2PACK,754
12/31/2012,301002,160401,530,2PACK,1060
11/30/2014,301003,160401,829,2PACK,1658
10/31/2014,301003,160401,843,2PACK,1686
9/30/2014,301003,160401,861,2PACK,1722
8/31/2014,301003,160401,1231,2PACK,2462
7/31/2014,301003,160401,1158,2PACK,2316
6/30/2014,301003,160401,1026,2PACK,2052
5/31/2014,301003,160401,1156,2PACK,2312
4/30/2014,301003,160401,1197,2PACK,2394
3/31/2014,301003,160401,918,2PACK,1836
2/28/2014,301003,160401,1015,2PACK,2030
1/31/2014,301003,160401,1099,2PACK,2198
12/31/2013,301003,160401,979,2PACK,1958
11/30/2013,301003,160401,970,2PACK,1940
10/31/2013,301003,160401,930,2PACK,1860
9/30/2013,301003,160401,899,2PACK,1798
8/31/2013,301003,160401,852,2PACK,1704
7/31/2013,301003,160401,1235,2PACK,2470
6/30/2013,301003,160401,1193,2PACK,2386
5/31/2013,301003,160401,1101,2PACK,2202
4/30/2013,301003,160401,1223,2PACK,2446
3/31/2013,301003,160401,1229,2PACK,2458
2/28/2013,301003,160401,1146,2PACK,2292
1/31/2013,301003,160401,1000,2PACK,2000
12/31/2012,301003,160401,1007,2PACK,2014
11/30/2014,301004,160401,578,2PACK,1156
10/31/2014,301004,160401,804,2PACK,1608
9/30/2014,301004,160401,570,2PACK,1140
8/31/2014,301004,160401,820,2PACK,1640
7/31/2014,301004,160401,615,2PACK,1230
6/30/2014,301004,160401,516,2PACK,1032
5/31/2014,301004,160401,710,2PACK,1420
4/30/2014,301004,160401,656,2PACK,1312
3/31/2014,301004,160401,610,2PACK,1220
2/28/2014,301004,160401,659,2PACK,1318
1/31/2014,301004,160401,782,2PACK,1564
12/31/2013,301004,160401,882,2PACK,1764
11/30/2013,301004,160401,702,2PACK,1404
10/31/2013,301004,160401,599,2PACK,1198
9/30/2013,301004,160401,473,2PACK,946
8/31/2013,301004,160401,843,2PACK,1686
7/31/2013,301004,160401,824,2PACK,1648
6/30/2013,301004,160401,626,2PACK,1252
5/31/2013,301004,160401,461,2PACK,922
4/30/2013,301004,160401,871,2PACK,1742
3/31/2013,301004,160401,573,2PACK,1146
2/28/2013,301004,160401,506,2PACK,1012
1/31/2013,301004,160401,811,2PACK,1622
12/31/2012,301004,160401,831,2PACK,1662
11/30/2014,301002,160402,388,2PACK,776
10/31/2014,301002,160402,77,2PACK,154
9/30/2014,301002,160402,211,2PACK,422
8/31/2014,301002,160402,460,2PACK,920
7/31/2014,301002,160402,132,2PACK,264
6/30/2014,301002,160402,377,2PACK,754
5/31/2014,301002,160402,231,2PACK,462
4/30/2014,301002,160402,400,2PACK,800
3/31/2014,301002,160402,433,2PACK,866
2/28/2014,301002,160402,219,2PACK,438
1/31/2014,301002,160402,429,2PACK,858
12/31/2013,301002,160402,261,2PACK,522
11/30/2013,301002,160402,77,2PACK,154
10/31/2013,301002,160402,336,2PACK,672
9/30/2013,301002,160402,99,2PACK,198
8/31/2013,301002,160402,214,2PACK,428
7/31/2013,301002,160402,355,2PACK,710
6/30/2013,301002,160402,174,2PACK,348
5/31/2013,301002,160402,381,2PACK,762
4/30/2013,301002,160402,304,2PACK,608
3/31/2013,301002,160402,527,2PACK,1054
2/28/2013,301002,160402,103,2PACK,206
1/31/2013,301002,160402,382,2PACK,764
12/31/2012,301002,160402,534,2PACK,1068
11/30/2014,301003,160402,829,2PACK,1658
10/31/2014,301003,160402,847,2PACK,1694
9/30/2014,301003,160402,864,2PACK,1728
8/31/2014,301003,160402,1232,2PACK,2464
7/31/2014,301003,160402,1160,2PACK,2320
6/30/2014,301003,160402,1025,2PACK,2050
5/31/2014,301003,160402,1156,2PACK,2312
4/30/2014,301003,160402,1197,2PACK,2394
3/31/2014,301003,160402,920,2PACK,1840
2/28/2014,301003,160402,1020,2PACK,2040
1/31/2014,301003,160402,1108,2PACK,2216
12/31/2013,301003,160402,986,2PACK,1972
11/30/2013,301003,160402,976,2PACK,1952
10/31/2013,301003,160402,940,2PACK,1880
9/30/2013,301003,160402,909,2PACK,1818
8/31/2013,301003,160402,864,2PACK,1728
7/31/2013,301003,160402,744,2PACK,1488
6/30/2013,301003,160402,1200,2PACK,2400
5/31/2013,301003,160402,1110,2PACK,2220
4/30/2013,301003,160402,1233,2PACK,2466
3/31/2013,301003,160402,1238,2PACK,2476
2/28/2013,301003,160402,1158,2PACK,2316
1/31/2013,301003,160402,1012,2PACK,2024
12/31/2012,301003,160402,1017,2PACK,2034
11/30/2014,301004,160402,577,2PACK,1154
10/31/2014,301004,160402,804,2PACK,1608
9/30/2014,301004,160402,568,2PACK,1136
8/31/2014,301004,160402,817,2PACK,1634
7/31/2014,301004,160402,613,2PACK,1226
6/30/2014,301004,160402,516,2PACK,1032
5/31/2014,301004,160402,711,2PACK,1422
4/30/2014,301004,160402,657,2PACK,1314
3/31/2014,301004,160402,608,2PACK,1216
2/28/2014,301004,160402,659,2PACK,1318
1/31/2014,301004,160402,782,2PACK,1564
12/31/2013,301004,160402,881,2PACK,1762
11/30/2013,301004,160402,701,2PACK,1402
10/31/2013,301004,160402,595,2PACK,1190
9/30/2013,301004,160402,468,2PACK,936
8/31/2013,301004,160402,841,2PACK,1682
7/31/2013,301004,160402,826,2PACK,1652
6/30/2013,301004,160402,628,2PACK,1256
5/31/2013,301004,160402,462,2PACK,924
4/30/2013,301004,160402,869,2PACK,1738
3/31/2013,301004,160402,571,2PACK,1142
2/28/2013,301004,160402,503,2PACK,1006
1/31/2013,301004,160402,808,2PACK,1616
12/31/2012,301004,160402,827,2PACK,1654
11/30/2014,301002,160403,387,2PACK,774
10/31/2014,301002,160403,575,2PACK,1150
9/30/2014,301002,160403,210,2PACK,420
8/31/2014,301002,160403,459,2PACK,918
7/31/2014,301002,160403,132,2PACK,264
6/30/2014,301002,160403,379,2PACK,758
5/31/2014,301002,160403,234,2PACK,468
4/30/2014,301002,160403,401,2PACK,802
3/31/2014,301002,160403,430,2PACK,860
2/28/2014,301002,160403,216,2PACK,432
1/31/2014,301002,160403,425,2PACK,850
12/31/2013,301002,160403,259,2PACK,518
11/30/2013,301002,160403,78,2PACK,156
10/31/2013,301002,160403,335,2PACK,670
9/30/2013,301002,160403,97,2PACK,194
8/31/2013,301002,160403,213,2PACK,426
7/31/2013,301002,160403,355,2PACK,710
6/30/2013,301002,160403,172,2PACK,344
5/31/2013,301002,160403,380,2PACK,760
4/30/2013,301002,160403,299,2PACK,598
3/31/2013,301002,160403,520,2PACK,1040
2/28/2013,301002,160403,96,2PACK,192
1/31/2013,301002,160403,375,2PACK,750
12/31/2012,301002,160403,529,2PACK,1058
11/30/2014,301003,160403,832,2PACK,1664
10/31/2014,301003,160403,849,2PACK,1698
9/30/2014,301003,160403,867,2PACK,1734
8/31/2014,301003,160403,1239,2PACK,2478
7/31/2014,301003,160403,1164,2PACK,2328
6/30/2014,301003,160403,1031,2PACK,2062
5/31/2014,301003,160403,1161,2PACK,2322
4/30/2014,301003,160403,1202,2PACK,2404
3/31/2014,301003,160403,926,2PACK,1852
2/28/2014,301003,160403,1024,2PACK,2048
1/31/2014,301003,160403,1112,2PACK,2224
12/31/2013,301003,160403,990,2PACK,1980
11/30/2013,301003,160403,982,2PACK,1964
10/31/2013,301003,160403,942,2PACK,1884
9/30/2013,301003,160403,912,2PACK,1824
8/31/2013,301003,160403,864,2PACK,1728
7/31/2013,301003,160403,746,2PACK,1492
6/30/2013,301003,160403,1205,2PACK,2410
5/31/2013,301003,160403,1115,2PACK,2230
4/30/2013,301003,160403,1234,2PACK,2468
3/31/2013,301003,160403,743,2PACK,1486
2/28/2013,301003,160403,1158,2PACK,2316
1/31/2013,301003,160403,1012,2PACK,2024
12/31/2012,301003,160403,1019,2PACK,2038
11/30/2014,301004,160403,578,2PACK,1156
10/31/2014,301004,160403,804,2PACK,1608
9/30/2014,301004,160403,569,2PACK,1138
8/31/2014,301004,160403,818,2PACK,1636
7/31/2014,301004,160403,614,2PACK,1228
6/30/2014,301004,160403,518,2PACK,1036
5/31/2014,301004,160403,713,2PACK,1426
4/30/2014,301004,160403,662,2PACK,1324
3/31/2014,301004,160403,615,2PACK,1230
2/28/2014,301004,160403,665,2PACK,1330
1/31/2014,301004,160403,787,2PACK,1574
12/31/2013,301004,160403,889,2PACK,1778
11/30/2013,301004,160403,708,2PACK,1416
10/31/2013,301004,160403,604,2PACK,1208
9/30/2013,301004,160403,480,2PACK,960
8/31/2013,301004,160403,850,2PACK,1700
7/31/2013,301004,160403,829,2PACK,1658
6/30/2013,301004,160403,634,2PACK,1268
5/31/2013,301004,160403,468,2PACK,936
4/30/2013,301004,160403,875,2PACK,1750
3/31/2013,301004,160403,579,2PACK,1158
2/28/2013,301004,160403,508,2PACK,1016
1/31/2013,301004,160403,813,2PACK,1626
12/31/2012,301004,160403,833,2PACK,1666
11/30/2014,301002,160404,1191,2PACK,2382
10/31/2014,301002,160404,1379,2PACK,2758
9/30/2014,301002,160404,1515,2PACK,3030
8/31/2014,301002,160404,1766,2PACK,3532
7/31/2014,301002,160404,1937,2PACK,3874
6/30/2014,301002,160404,2184,2PACK,4368
5/31/2014,301002,160404,2040,2PACK,4080
4/30/2014,301002,160404,1708,2PACK,3416
3/31/2014,301002,160404,1737,2PACK,3474
2/28/2014,301002,160404,2021,2PACK,4042
1/31/2014,301002,160404,1730,2PACK,3460
12/31/2013,301002,160404,2063,2PACK,4126
11/30/2013,301002,160404,1882,2PACK,3764
10/31/2013,301002,160404,2140,2PACK,4280
9/30/2013,301002,160404,1903,2PACK,3806
8/31/2013,301002,160404,2020,2PACK,4040
7/31/2013,301002,160404,2161,2PACK,4322
6/30/2013,301002,160404,1979,2PACK,3958
5/31/2013,301002,160404,1686,2PACK,3372
4/30/2013,301002,160404,2106,2PACK,4212
3/31/2013,301002,160404,1829,2PACK,3658
2/28/2013,301002,160404,1905,2PACK,3810
1/31/2013,301002,160404,2184,2PACK,4368
12/31/2012,301002,160404,1836,2PACK,3672
11/30/2014,301003,160404,2564,2PACK,5128
10/31/2014,301003,160404,3081,2PACK,6162
9/30/2014,301003,160404,3599,2PACK,7198
8/31/2014,301003,160404,3969,2PACK,7938
7/31/2014,301003,160404,4395,2PACK,8790
6/30/2014,301003,160404,4260,2PACK,8520
5/31/2014,301003,160404,4391,2PACK,8782
4/30/2014,301003,160404,4433,2PACK,8866
3/31/2014,301003,160404,4655,2PACK,9310
2/28/2014,301003,160404,4251,2PACK,8502
1/31/2014,301003,160404,4338,2PACK,8676
12/31/2013,301003,160404,4216,2PACK,8432
11/30/2013,301003,160404,4708,2PACK,9416
10/31/2013,301003,160404,4668,2PACK,9336
9/30/2013,301003,160404,4637,2PACK,9274
8/31/2013,301003,160404,4592,2PACK,9184
7/31/2013,301003,160404,4474,2PACK,8948
6/30/2013,301003,160404,4432,2PACK,8864
5/31/2013,301003,160404,4343,2PACK,8686
4/30/2013,301003,160404,4461,2PACK,8922
3/31/2013,301003,160404,4468,2PACK,8936
2/28/2013,301003,160404,4383,2PACK,8766
1/31/2013,301003,160404,4239,2PACK,8478
12/31/2012,301003,160404,4246,2PACK,8492
11/30/2014,301004,160404,1819,2PACK,3638
10/31/2014,301004,160404,2045,2PACK,4090
9/30/2014,301004,160404,2309,2PACK,4618
8/31/2014,301004,160404,2557,2PACK,5114
7/31/2014,301004,160404,2852,2PACK,5704
6/30/2014,301004,160404,3254,2PACK,6508
5/31/2014,301004,160404,2948,2PACK,5896
4/30/2014,301004,160404,2897,2PACK,5794
3/31/2014,301004,160404,3348,2PACK,6696
2/28/2014,301004,160404,2897,2PACK,5794
1/31/2014,301004,160404,3020,2PACK,6040
12/31/2013,301004,160404,3120,2PACK,6240
11/30/2013,301004,160404,2939,2PACK,5878
10/31/2013,301004,160404,3334,2PACK,6668
9/30/2013,301004,160404,3209,2PACK,6418
8/31/2013,301004,160404,3077,2PACK,6154
7/31/2013,301004,160404,3057,2PACK,6114
6/30/2013,301004,160404,3362,2PACK,6724
5/31/2013,301004,160404,3198,2PACK,6396
4/30/2013,301004,160404,3105,2PACK,6210
3/31/2013,301004,160404,3309,2PACK,6618
2/28/2013,301004,160404,3241,2PACK,6482
1/31/2013,301004,160404,3046,2PACK,6092
12/31/2012,301004,160404,3064,2PACK,6128
11/30/2014,301002,160405,1190,2PACK,2380
10/31/2014,301002,160405,1379,2PACK,2758
9/30/2014,301002,160405,1513,2PACK,3026
8/31/2014,301002,160405,1762,2PACK,3524
7/31/2014,301002,160405,1934,2PACK,3868
6/30/2014,301002,160405,2181,2PACK,4362
5/31/2014,301002,160405,2038,2PACK,4076
4/30/2014,301002,160405,1706,2PACK,3412
3/31/2014,301002,160405,1735,2PACK,3470
2/28/2014,301002,160405,2020,2PACK,4040
1/31/2014,301002,160405,1730,2PACK,3460
12/31/2013,301002,160405,2064,2PACK,4128
11/30/2013,301002,160405,1882,2PACK,3764
10/31/2013,301002,160405,2139,2PACK,4278
9/30/2013,301002,160405,1902,2PACK,3804
8/31/2013,301002,160405,2018,2PACK,4036
7/31/2013,301002,160405,2158,2PACK,4316
6/30/2013,301002,160405,1976,2PACK,3952
5/31/2013,301002,160405,2182,2PACK,4364
4/30/2013,301002,160405,2101,2PACK,4202
3/31/2013,301002,160405,1822,2PACK,3644
2/28/2013,301002,160405,1898,2PACK,3796
1/31/2013,301002,160405,2179,2PACK,4358
12/31/2012,301002,160405,1831,2PACK,3662
11/30/2014,301003,160405,2566,2PACK,5132
10/31/2014,301003,160405,3083,2PACK,6166
9/30/2014,301003,160405,3600,2PACK,7200
8/31/2014,301003,160405,3969,2PACK,7938
7/31/2014,301003,160405,4395,2PACK,8790
6/30/2014,301003,160405,4262,2PACK,8524
5/31/2014,301003,160405,4390,2PACK,8780
4/30/2014,301003,160405,4431,2PACK,8862
3/31/2014,301003,160405,4654,2PACK,9308
2/28/2014,301003,160405,4251,2PACK,8502
1/31/2014,301003,160405,4338,2PACK,8676
12/31/2013,301003,160405,4217,2PACK,8434
11/30/2013,301003,160405,4710,2PACK,9420
10/31/2013,301003,160405,4673,2PACK,9346
9/30/2013,301003,160405,4645,2PACK,9290
8/31/2013,301003,160405,4598,2PACK,9196
7/31/2013,301003,160405,4480,2PACK,8960
6/30/2013,301003,160405,4440,2PACK,8880
5/31/2013,301003,160405,4351,2PACK,8702
4/30/2013,301003,160405,4473,2PACK,8946
3/31/2013,301003,160405,4478,2PACK,8956
2/28/2013,301003,160405,4393,2PACK,8786
1/31/2013,301003,160405,4247,2PACK,8494
12/31/2012,301003,160405,4254,2PACK,8508
11/30/2014,301004,160405,1820,2PACK,3640
10/31/2014,301004,160405,2046,2PACK,4092
9/30/2014,301004,160405,2310,2PACK,4620
8/31/2014,301004,160405,2558,2PACK,5116
7/31/2014,301004,160405,2856,2PACK,5712
6/30/2014,301004,160405,3257,2PACK,6514
5/31/2014,301004,160405,2950,2PACK,5900
4/30/2014,301004,160405,2899,2PACK,5798
3/31/2014,301004,160405,3351,2PACK,6702
2/28/2014,301004,160405,2900,2PACK,5800
1/31/2014,301004,160405,3019,2PACK,6038
12/31/2013,301004,160405,3119,2PACK,6238
11/30/2013,301004,160405,2940,2PACK,5880
10/31/2013,301004,160405,3335,2PACK,6670
9/30/2013,301004,160405,3210,2PACK,6420
8/31/2013,301004,160405,3080,2PACK,6160
7/31/2013,301004,160405,3061,2PACK,6122
6/30/2013,301004,160405,3365,2PACK,6730
5/31/2013,301004,160405,3198,2PACK,6396
4/30/2013,301004,160405,3106,2PACK,6212
3/31/2013,301004,160405,3312,2PACK,6624
2/28/2013,301004,160405,3247,2PACK,6494
1/31/2013,301004,160405,3052,2PACK,6104
12/31/2012,301004,160405,3072,2PACK,6144
11/30/2014,301002,160406,445,2PACK,890
10/31/2014,301002,160406,634,2PACK,1268
9/30/2014,301002,160406,268,2PACK,536
8/31/2014,301002,160406,519,2PACK,1038
7/31/2014,301002,160406,692,2PACK,1384
6/30/2014,301002,160406,438,2PACK,876
5/31/2014,301002,160406,295,2PACK,590
4/30/2014,301002,160406,462,2PACK,924
3/31/2014,301002,160406,490,2PACK,980
2/28/2014,301002,160406,275,2PACK,550
1/31/2014,301002,160406,486,2PACK,972
12/31/2013,301002,160406,324,2PACK,648
11/30/2013,301002,160406,642,2PACK,1284
10/31/2013,301002,160406,400,2PACK,800
9/30/2013,301002,160406,664,2PACK,1328
8/31/2013,301002,160406,280,2PACK,560
7/31/2013,301002,160406,420,2PACK,840
6/30/2013,301002,160406,239,2PACK,478
5/31/2013,301002,160406,446,2PACK,892
4/30/2013,301002,160406,367,2PACK,734
3/31/2013,301002,160406,588,2PACK,1176
2/28/2013,301002,160406,664,2PACK,1328
1/31/2013,301002,160406,445,2PACK,890
12/31/2012,301002,160406,597,2PACK,1194
11/30/2014,301003,160406,955,2PACK,1910
10/31/2014,301003,160406,1476,2PACK,2952
9/30/2014,301003,160406,994,2PACK,1988
8/31/2014,301003,160406,1364,2PACK,2728
7/31/2014,301003,160406,1290,2PACK,2580
6/30/2014,301003,160406,1156,2PACK,2312
5/31/2014,301003,160406,1285,2PACK,2570
4/30/2014,301003,160406,1327,2PACK,2654
3/31/2014,301003,160406,1051,2PACK,2102
2/28/2014,301003,160406,1143,2PACK,2286
1/31/2014,301003,160406,1231,2PACK,2462
12/31/2013,301003,160406,1112,2PACK,2224
11/30/2013,301003,160406,1102,2PACK,2204
10/31/2013,301003,160406,1063,2PACK,2126
9/30/2013,301003,160406,1033,2PACK,2066
8/31/2013,301003,160406,1488,2PACK,2976
7/31/2013,301003,160406,1370,2PACK,2740
6/30/2013,301003,160406,1331,2PACK,2662
5/31/2013,301003,160406,1240,2PACK,2480
4/30/2013,301003,160406,1358,2PACK,2716
3/31/2013,301003,160406,1365,2PACK,2730
2/28/2013,301003,160406,1282,2PACK,2564
1/31/2013,301003,160406,1138,2PACK,2276
12/31/2012,301003,160406,1141,2PACK,2282
11/30/2014,301004,160406,666,2PACK,1332
10/31/2014,301004,160406,892,2PACK,1784
9/30/2014,301004,160406,659,2PACK,1318
8/31/2014,301004,160406,910,2PACK,1820
7/31/2014,301004,160406,704,2PACK,1408
6/30/2014,301004,160406,608,2PACK,1216
5/31/2014,301004,160406,801,2PACK,1602
4/30/2014,301004,160406,749,2PACK,1498
3/31/2014,301004,160406,701,2PACK,1402
2/28/2014,301004,160406,750,2PACK,1500
1/31/2014,301004,160406,870,2PACK,1740
12/31/2013,301004,160406,972,2PACK,1944
11/30/2013,301004,160406,796,2PACK,1592
10/31/2013,301004,160406,691,2PACK,1382
9/30/2013,301004,160406,1066,2PACK,2132
8/31/2013,301004,160406,935,2PACK,1870
7/31/2013,301004,160406,918,2PACK,1836
6/30/2013,301004,160406,722,2PACK,1444
5/31/2013,301004,160406,1059,2PACK,2118
4/30/2013,301004,160406,966,2PACK,1932
3/31/2013,301004,160406,669,2PACK,1338
2/28/2013,301004,160406,599,2PACK,1198
1/31/2013,301004,160406,904,2PACK,1808
12/31/2012,301004,160406,922,2PACK,1844
11/30/2014,301002,160407,444,2PACK,888
10/31/2014,301002,160407,632,2PACK,1264
9/30/2014,301002,160407,266,2PACK,532
8/31/2014,301002,160407,516,2PACK,1032
7/31/2014,301002,160407,688,2PACK,1376
6/30/2014,301002,160407,433,2PACK,866
5/31/2014,301002,160407,292,2PACK,584
4/30/2014,301002,160407,459,2PACK,918
3/31/2014,301002,160407,484,2PACK,968
2/28/2014,301002,160407,270,2PACK,540
1/31/2014,301002,160407,479,2PACK,958
12/31/2013,301002,160407,311,2PACK,622
11/30/2013,301002,160407,630,2PACK,1260
10/31/2013,301002,160407,388,2PACK,776
9/30/2013,301002,160407,650,2PACK,1300
8/31/2013,301002,160407,266,2PACK,532
7/31/2013,301002,160407,407,2PACK,814
6/30/2013,301002,160407,225,2PACK,450
5/31/2013,301002,160407,432,2PACK,864
4/30/2013,301002,160407,353,2PACK,706
3/31/2013,301002,160407,577,2PACK,1154
2/28/2013,301002,160407,655,2PACK,1310
1/31/2013,301002,160407,437,2PACK,874
12/31/2012,301002,160407,590,2PACK,1180
11/30/2014,301003,160407,954,2PACK,1908
10/31/2014,301003,160407,1472,2PACK,2944
9/30/2014,301003,160407,990,2PACK,1980
8/31/2014,301003,160407,1359,2PACK,2718
7/31/2014,301003,160407,1286,2PACK,2572
6/30/2014,301003,160407,1153,2PACK,2306
5/31/2014,301003,160407,1284,2PACK,2568
4/30/2014,301003,160407,1326,2PACK,2652
3/31/2014,301003,160407,1049,2PACK,2098
2/28/2014,301003,160407,1144,2PACK,2288
1/31/2014,301003,160407,1227,2PACK,2454
12/31/2013,301003,160407,1105,2PACK,2210
11/30/2013,301003,160407,1096,2PACK,2192
10/31/2013,301003,160407,1056,2PACK,2112
9/30/2013,301003,160407,1025,2PACK,2050
8/31/2013,301003,160407,1479,2PACK,2958
7/31/2013,301003,160407,1362,2PACK,2724
6/30/2013,301003,160407,1324,2PACK,2648
5/31/2013,301003,160407,1235,2PACK,2470
4/30/2013,301003,160407,1354,2PACK,2708
3/31/2013,301003,160407,1360,2PACK,2720
2/28/2013,301003,160407,1278,2PACK,2556
1/31/2013,301003,160407,1132,2PACK,2264
12/31/2012,301003,160407,1136,2PACK,2272
11/30/2014,301004,160407,666,2PACK,1332
10/31/2014,301004,160407,891,2PACK,1782
9/30/2014,301004,160407,657,2PACK,1314
8/31/2014,301004,160407,908,2PACK,1816
7/31/2014,301004,160407,704,2PACK,1408
6/30/2014,301004,160407,607,2PACK,1214
5/31/2014,301004,160407,800,2PACK,1600
4/30/2014,301004,160407,748,2PACK,1496
3/31/2014,301004,160407,701,2PACK,1402
2/28/2014,301004,160407,753,2PACK,1506
1/31/2014,301004,160407,873,2PACK,1746
12/31/2013,301004,160407,974,2PACK,1948
11/30/2013,301004,160407,794,2PACK,1588
